Depth_cm,Rainfall_mm,Temperature_C,Slope_pct,Land_Use,Parent_Material,Clay_pct,Sand_pct,Silt_pct,Organic_Matter_pct,pH,Nitrogen_mgkg,Phosphorus_mgkg,Potassium_mgkg,Moisture_pct,CEC_cmolkg,Fertility_Score,Fertility_Class
133.3,518.5,17.1,3.08,Forest,Residuum,35.19,62.02,2.79,4.17,6.07,426.1,8.6,141.2,13.03,24.19,32.8,Low
143.3,780.6,16.0,4.95,Grassland,Glacial Till,45.21,44.23,10.56,2.05,6.82,223.6,20.8,131.7,15.34,27.31,31.5,Low
129.3,1248.5,11.7,4.07,Forest,Glacial Till,47.66,44.99,7.35,4.44,5.43,338.7,26.4,180.7,27.37,31.35,45.8,Medium
121.4,704.7,11.0,6.79,Cropland,Alluvium,35.86,49.87,14.26,3.95,6.18,368.0,2.0,151.8,11.03,24.28,31.8,Low
98.3,833.9,20.8,1.64,Cropland,Residuum,32.94,46.95,20.11,4.36,5.25,430.2,22.4,150.1,11.19,23.91,51.2,Medium
82.6,1065.5,14.7,4.16,Cropland,Residuum,28.8,63.9,7.3,5.75,4.7,520.3,18.4,139.0,17.11,22.98,41.2,Medium
13.0,1145.8,19.9,0.46,Forest,Glacial Till,29.62,50.54,19.84,9.47,4.69,918.5,26.7,157.6,15.43,31.5,72.6,High
61.3,887.1,12.7,2.67,Cropland,Glacial Till,31.11,46.13,22.77,5.82,5.23,601.1,15.7,132.7,15.53,25.83,39.3,Low
55.9,800.6,19.1,6.93,Grassland,Alluvium,22.42,54.97,22.62,5.92,4.37,560.4,20.2,123.2,10.83,23.06,40.4,Medium
39.0,1305.6,25.8,5.91,Cropland,Loess,31.49,40.67,27.84,5.82,4.58,566.7,32.8,128.1,16.69,28.3,46.7,Medium
108.5,1384.7,21.5,23.36,Cropland,Residuum,35.69,46.46,17.85,5.81,4.24,635.0,17.4,132.6,21.07,28.45,49.5,Medium
74.4,1194.7,15.5,1.63,Grassland,Alluvium,34.01,45.49,20.51,5.49,4.72,549.7,29.0,176.5,23.04,29.53,49.1,Medium
12.2,971.3,19.5,3.45,Grassland,Alluvium,22.38,61.4,16.23,6.91,5.21,668.9,18.4,68.5,15.54,27.8,46.9,Medium
33.0,747.9,16.6,2.0,Cropland,Residuum,19.25,55.37,25.38,5.92,5.66,505.0,30.0,133.2,11.34,22.69,61.4,High
102.5,742.4,18.0,2.9,Forest,Residuum,32.97,57.2,9.84,5.83,5.48,593.8,23.5,125.8,16.11,29.52,57.8,Medium
11.4,1080.6,16.0,9.72,Grassland,Alluvium,20.11,67.33,12.56,6.19,4.69,607.5,25.3,94.8,9.15,20.06,41.8,Medium
127.7,1054.6,17.0,5.76,Cropland,Loess,39.62,52.89,7.48,2.41,4.34,306.0,15.1,157.3,16.77,20.59,17.6,Low
74.3,1300.4,19.3,10.7,Forest,Alluvium,35.9,48.96,15.14,6.6,4.36,630.0,27.7,111.7,21.31,31.06,54.2,Medium
72.1,1112.6,12.0,1.14,Forest,Residuum,41.41,48.07,10.52,7.12,4.44,567.1,3.2,141.4,18.98,30.89,37.4,Low
88.9,574.2,11.9,10.33,Grassland,Residuum,24.25,47.51,28.24,4.57,5.97,332.4,10.8,99.0,10.24,19.94,34.7,Low
123.7,1213.0,9.7,0.31,Forest,Alluvium,38.05,48.27,13.68,6.73,5.24,683.7,27.9,148.3,16.14,32.8,61.3,High
52.2,700.5,8.4,10.97,Wetland,Residuum,13.95,57.17,28.89,8.61,6.02,783.8,13.2,83.5,2.7,27.19,73.4,High
101.7,854.0,10.7,2.0,Forest,Alluvium,35.25,54.78,9.97,5.09,5.7,509.4,18.3,185.2,17.12,26.04,46.0,Medium
84.9,1012.6,19.0,1.89,Grassland,Residuum,31.52,66.52,1.96,3.28,5.01,318.9,17.5,179.2,14.55,19.78,23.1,Low
40.1,1448.9,12.6,3.59,Cropland,Alluvium,32.17,55.3,12.52,7.2,4.17,674.1,16.7,91.0,22.69,30.24,59.3,Medium
131.8,1727.5,21.1,14.12,Cropland,Residuum,48.04,31.63,20.33,6.14,3.8,577.4,15.1,188.5,27.87,32.36,52.1,Medium
119.6,1101.7,18.2,0.24,Grassland,Alluvium,36.25,47.89,15.85,4.17,4.19,344.3,20.1,167.5,16.22,24.73,6.8,Low
98.8,904.2,6.2,2.17,Cropland,Loess,28.61,55.0,16.39,5.11,6.04,484.9,31.4,144.2,13.96,23.6,59.4,Medium
127.6,1083.6,21.9,9.71,Cropland,Loess,41.75,47.56,10.69,4.44,5.19,386.5,12.7,142.1,21.78,28.05,36.3,Low
130.1,1171.9,22.9,2.52,Forest,Alluvium,45.14,40.79,14.07,4.16,4.22,373.3,13.3,159.5,21.03,29.24,24.8,Low
106.3,869.8,12.0,1.11,Forest,Residuum,35.47,51.96,12.57,5.9,4.88,541.1,16.5,128.2,17.69,26.68,38.7,Low
125.6,1398.8,20.5,2.77,Forest,Alluvium,39.79,40.66,19.55,6.95,4.07,646.4,3.3,147.4,20.03,31.04,40.4,Medium
104.6,1007.5,12.9,2.44,Grassland,Residuum,39.96,42.36,17.69,4.75,5.11,506.3,21.9,124.8,18.43,26.45,38.4,Low
102.0,1074.4,18.6,12.35,Forest,Alluvium,40.02,51.86,8.12,4.75,5.52,443.6,29.1,152.3,17.96,24.75,38.7,Low
92.8,1116.5,10.4,7.18,Forest,Residuum,36.7,43.72,19.58,6.24,4.75,654.5,30.9,112.5,22.89,30.31,46.4,Medium
112.9,1055.4,7.2,3.52,Cropland,Residuum,36.37,53.23,10.41,3.22,3.89,398.1,8.6,139.8,17.74,24.91,13.1,Low
23.8,1159.7,15.7,22.27,Cropland,Glacial Till,18.58,51.56,29.85,7.37,4.97,751.1,15.2,80.7,20.45,25.42,57.5,Medium
132.1,795.7,17.3,3.13,Grassland,Residuum,34.77,61.46,3.76,3.96,5.33,408.2,20.0,147.6,8.95,23.44,36.9,Low
130.8,810.4,15.6,0.3,Forest,Residuum,45.39,40.39,14.22,5.87,5.27,577.0,29.7,151.7,18.61,31.13,60.2,High
4.4,675.0,10.9,1.52,Forest,Residuum,16.68,59.48,23.83,7.45,5.27,759.6,27.2,115.1,9.37,24.64,62.6,High
123.9,1059.9,15.6,2.86,Wetland,Glacial Till,34.94,52.77,12.29,7.23,5.32,691.8,28.0,174.7,18.83,32.18,59.7,Medium
19.3,1144.7,19.6,0.85,Forest,Loess,23.71,53.56,22.72,7.13,5.22,736.7,34.4,162.6,13.24,26.08,68.8,High
50.3,1064.4,17.7,14.74,Grassland,Alluvium,26.52,56.28,17.21,5.88,4.99,595.2,16.6,64.0,20.03,27.76,39.1,Low
111.5,1368.6,19.1,7.28,Grassland,Glacial Till,40.62,51.11,8.27,3.97,4.95,355.1,17.3,134.5,21.37,26.55,35.9,Low
24.1,948.6,14.0,1.56,Grassland,Residuum,22.07,63.62,14.3,6.58,4.96,678.8,36.8,110.9,8.65,23.24,48.4,Medium
122.7,1117.2,25.0,4.47,Forest,Glacial Till,37.03,54.38,8.59,4.72,4.88,454.0,18.7,160.1,17.63,25.78,34.8,Low
124.8,677.1,10.9,6.39,Grassland,Glacial Till,38.62,47.73,13.65,4.04,6.47,377.0,12.1,109.8,13.62,22.73,38.3,Low
76.1,853.2,20.9,14.17,Grassland,Alluvium,24.39,55.71,19.91,4.47,5.6,395.8,15.9,95.8,20.92,21.68,39.3,Low
1.0,1123.9,25.1,10.67,Cropland,Loess,9.3,78.98,11.72,7.29,5.63,702.2,18.9,94.6,12.22,19.28,57.6,Medium
43.1,1162.3,20.9,3.62,Cropland,Alluvium,26.95,60.88,12.18,6.15,5.47,643.7,26.9,130.6,15.49,26.05,57.2,Medium
92.5,876.5,16.8,7.45,Forest,Alluvium,36.49,44.4,19.11,5.3,5.55,557.1,15.5,157.7,16.34,31.24,64.7,High
147.2,932.1,14.8,4.13,Forest,Alluvium,42.68,47.12,10.19,4.46,5.67,444.5,23.5,171.7,20.79,27.78,36.0,Low
94.8,570.5,24.2,4.02,Cropland,Loess,37.45,47.39,15.16,3.84,5.25,400.4,13.5,156.6,16.33,20.23,25.6,Low
39.0,860.7,9.5,0.61,Cropland,Alluvium,26.85,54.42,18.73,6.98,5.41,739.2,8.4,134.4,4.54,27.7,53.1,Medium
95.1,1172.6,12.2,0.67,Cropland,Alluvium,40.31,40.45,19.24,5.38,4.75,502.5,23.6,158.1,22.84,29.78,34.8,Low
81.0,1093.8,15.6,3.77,Cropland,Loess,33.87,48.9,17.23,5.26,6.1,432.6,24.8,159.0,17.78,24.82,46.4,Medium
117.0,1075.2,25.4,1.57,Cropland,Alluvium,40.58,57.45,1.97,4.06,5.45,464.2,24.4,99.4,13.5,27.59,45.7,Medium
16.0,962.4,20.3,0.11,Cropland,Alluvium,21.35,61.73,16.92,6.14,4.84,551.6,17.4,154.8,14.85,24.07,42.1,Medium
114.2,951.8,12.2,6.42,Wetland,Alluvium,36.51,34.97,28.52,6.77,5.36,602.1,18.7,95.4,25.58,28.76,52.3,Medium
81.2,784.9,16.1,0.17,Forest,Residuum,34.1,58.55,7.36,7.32,5.51,587.6,29.4,119.0,14.88,30.11,50.9,Medium
144.4,1124.7,14.3,4.52,Cropland,Residuum,42.17,53.34,4.49,3.34,5.14,351.1,30.4,152.1,22.14,28.93,32.0,Low
51.3,1055.2,13.7,3.87,Forest,Alluvium,24.23,54.52,21.25,6.86,4.51,554.0,23.4,140.4,20.15,23.86,43.3,Medium
94.9,1073.0,23.9,17.34,Cropland,Glacial Till,27.4,59.24,13.37,4.51,5.37,383.3,24.3,52.2,12.29,21.93,36.9,Low
139.8,818.5,9.8,3.31,Grassland,Loess,50.01,37.34,12.65,3.55,5.56,372.9,16.9,174.7,14.01,24.72,26.7,Low
15.4,411.7,27.7,0.33,Wetland,Residuum,17.71,57.44,24.85,7.57,6.12,762.3,15.5,130.1,8.66,20.9,63.1,High
140.6,1224.3,23.0,4.01,Forest,Residuum,46.64,51.41,1.95,5.04,4.4,439.6,27.6,195.0,20.18,31.88,50.1,Medium
103.2,830.3,24.5,9.2,Wetland,Residuum,29.09,52.37,18.54,5.23,5.06,488.9,28.8,114.4,9.56,26.53,41.6,Medium
10.2,734.3,15.2,28.8,Forest,Loess,11.06,52.7,36.24,8.24,6.39,730.0,35.3,89.2,9.19,19.54,58.0,Medium
45.1,1123.4,17.1,2.81,Cropland,Alluvium,28.16,54.13,17.71,6.94,4.39,626.4,21.8,116.9,18.36,27.39,56.9,Medium
106.2,852.0,9.4,1.93,Forest,Alluvium,37.53,48.89,13.59,4.48,4.83,441.4,24.5,139.5,15.49,25.54,42.1,Medium
10.1,1215.0,14.9,11.86,Grassland,Glacial Till,16.34,68.2,15.46,5.77,4.95,517.9,29.4,78.8,10.5,21.37,46.9,Medium
87.3,1104.3,21.0,1.06,Cropland,Alluvium,37.24,49.6,13.16,4.41,4.56,403.8,32.0,126.3,17.63,23.57,22.8,Low
51.9,1120.9,25.8,4.78,Grassland,Residuum,27.42,52.39,20.19,5.72,4.48,455.5,29.2,139.8,16.23,25.21,49.7,Medium
93.1,608.5,11.4,2.6,Grassland,Glacial Till,28.09,60.82,11.09,6.5,5.94,685.3,26.1,134.8,4.23,24.98,58.5,Medium
6.9,1253.0,15.8,0.21,Forest,Loess,27.13,55.8,17.07,8.94,4.27,879.6,16.2,145.4,16.62,31.42,64.3,High
130.7,1015.3,17.1,2.13,Forest,Residuum,36.82,45.25,17.93,3.43,4.57,373.7,18.6,151.5,13.96,23.91,23.0,Low
146.0,857.7,9.6,1.54,Grassland,Loess,46.3,51.47,2.24,3.13,6.64,374.6,22.4,184.2,19.17,26.9,51.4,Medium
145.3,985.8,21.5,5.79,Cropland,Alluvium,46.7,45.48,7.82,3.43,5.35,276.7,24.6,189.8,14.76,29.18,35.4,Low
112.4,505.9,13.7,14.86,Forest,Loess,25.59,55.94,18.47,4.66,5.77,420.9,32.8,79.7,12.31,21.38,44.5,Medium
19.5,1052.2,16.8,1.56,Cropland,Residuum,20.31,59.9,19.79,5.89,5.23,446.0,22.3,92.2,11.97,21.25,40.5,Medium
113.7,692.7,15.3,8.34,Cropland,Glacial Till,32.97,45.44,21.59,3.82,6.04,551.5,37.8,132.5,12.42,22.15,50.3,Medium
3.7,611.8,13.3,0.28,Forest,Glacial Till,17.03,57.47,25.5,6.83,6.38,639.6,13.0,107.1,9.45,22.16,53.7,Medium
3.3,569.4,18.0,3.86,Forest,Glacial Till,13.47,62.61,23.92,6.25,5.88,656.5,28.4,82.3,4.13,19.64,66.5,High
48.5,1228.2,16.7,0.37,Forest,Glacial Till,33.08,50.64,16.28,7.58,5.45,646.0,20.2,167.0,19.48,28.83,54.6,Medium
73.3,792.7,15.8,13.59,Cropland,Residuum,33.0,59.48,7.52,5.74,4.39,605.2,5.9,190.7,10.75,26.21,45.7,Medium
115.6,1333.4,13.6,7.27,Grassland,Residuum,40.23,49.18,10.59,5.91,4.07,672.5,19.2,162.0,19.53,28.39,49.4,Medium
102.5,816.0,19.9,5.36,Wetland,Residuum,27.5,60.0,12.49,7.23,5.46,683.5,14.3,133.5,13.33,27.49,67.2,High
66.9,523.2,27.9,8.68,Cropland,Loess,26.58,55.44,17.98,3.86,6.28,306.0,20.2,145.5,6.29,18.88,45.6,Medium
41.0,670.9,18.8,5.21,Forest,Glacial Till,28.35,60.75,10.91,6.93,5.34,650.4,25.4,86.1,6.91,28.86,57.1,Medium
149.6,1259.0,24.0,17.36,Wetland,Alluvium,45.52,47.35,7.13,6.57,4.84,490.2,32.5,170.7,22.43,35.62,59.7,Medium
63.9,911.0,9.7,6.26,Cropland,Glacial Till,23.9,56.94,19.17,5.94,5.12,562.5,10.9,146.0,12.79,21.39,55.0,Medium
67.7,812.9,18.9,12.93,Forest,Glacial Till,24.92,56.21,18.86,5.49,5.44,570.4,30.0,107.0,12.69,22.73,48.9,Medium
24.5,990.0,11.4,3.64,Wetland,Glacial Till,18.55,54.07,27.38,9.01,5.83,854.0,30.7,83.7,14.11,28.55,71.7,High
119.2,1075.4,9.1,0.62,Grassland,Glacial Till,44.72,48.45,6.84,4.86,5.64,445.0,30.3,161.0,19.71,29.99,48.6,Medium
104.1,1229.3,13.6,3.76,Grassland,Alluvium,34.76,50.64,14.6,7.27,4.26,722.0,20.1,145.9,20.78,29.45,47.2,Medium
33.1,1312.1,25.2,0.68,Grassland,Alluvium,28.27,51.44,20.29,7.03,4.1,704.2,12.2,110.0,18.79,25.3,48.3,Medium
12.4,860.1,23.7,4.49,Forest,Alluvium,14.96,68.41,16.63,6.77,5.1,544.0,14.7,155.5,3.01,22.66,54.7,Medium
102.1,618.5,19.5,3.29,Forest,Alluvium,33.15,44.27,22.58,4.04,5.66,389.2,10.3,127.0,8.27,25.21,35.6,Low
98.2,846.6,8.8,4.87,Grassland,Loess,32.66,49.5,17.84,4.49,5.3,573.0,24.5,109.8,20.7,23.72,34.3,Low
41.0,1015.1,16.8,0.05,Forest,Glacial Till,28.25,60.63,11.12,8.87,5.8,763.0,41.4,133.1,14.14,32.88,88.1,High
142.6,709.1,19.8,1.08,Cropland,Glacial Till,41.89,48.85,9.26,2.74,5.91,255.2,14.2,179.0,18.15,18.68,17.3,Low
22.7,710.7,19.1,3.38,Grassland,Loess,15.48,61.2,23.32,6.82,6.04,764.2,31.4,104.7,7.68,23.94,58.0,Medium
64.9,1035.9,6.9,15.03,Grassland,Alluvium,29.35,55.36,15.29,5.87,4.41,624.1,9.2,145.5,15.16,25.23,41.3,Medium
141.5,937.8,12.7,2.42,Cropland,Alluvium,43.69,47.05,9.26,4.04,5.78,353.0,22.3,140.4,16.83,28.43,43.1,Medium
63.0,958.2,17.6,2.76,Grassland,Alluvium,25.91,46.65,27.44,6.27,3.8,608.1,26.2,163.6,22.65,24.19,45.3,Medium
95.8,760.4,21.2,6.27,Grassland,Residuum,41.13,45.28,13.59,3.82,5.88,362.8,9.0,170.3,16.98,29.32,40.3,Medium
59.6,892.4,4.8,4.63,Grassland,Residuum,29.73,63.35,6.92,5.59,5.73,486.0,21.9,160.0,11.17,22.99,60.1,High
41.1,718.9,17.0,1.78,Forest,Alluvium,22.8,53.51,23.7,7.86,5.31,741.8,32.5,131.1,6.31,29.7,69.6,High
147.6,1172.5,18.9,2.65,Forest,Residuum,53.37,38.74,7.89,5.49,5.48,504.6,2.0,206.3,29.44,36.34,59.5,Medium
61.4,1208.8,23.1,1.23,Cropland,Alluvium,40.5,44.48,15.03,6.59,4.76,632.9,34.1,137.2,20.22,33.31,63.8,High
134.1,488.5,22.2,16.91,Forest,Loess,31.5,52.15,16.35,4.17,6.2,351.0,24.7,123.3,12.96,22.27,33.3,Low
34.5,717.6,21.5,0.7,Forest,Residuum,23.96,53.32,22.71,6.88,5.69,577.1,31.5,156.7,14.06,22.62,58.0,Medium
32.0,575.9,13.2,2.32,Forest,Residuum,15.9,64.18,19.93,8.24,7.33,780.2,24.9,146.3,5.61,26.32,84.8,High
4.7,787.5,6.6,0.13,Cropland,Residuum,17.66,61.47,20.87,7.23,6.09,789.9,13.4,81.0,11.85,23.75,61.3,High
97.8,929.1,15.6,1.25,Wetland,Glacial Till,35.51,55.11,9.38,7.75,5.76,741.2,31.7,156.0,13.6,34.98,72.7,High
55.3,587.6,24.0,7.58,Forest,Alluvium,23.09,51.0,25.92,4.47,5.26,405.0,19.9,106.7,7.41,19.39,34.0,Low
129.7,719.5,26.4,1.12,Grassland,Residuum,40.91,45.46,13.63,2.48,5.59,281.2,17.9,136.3,19.23,22.79,24.3,Low
71.0,699.0,22.3,0.42,Grassland,Loess,31.26,51.45,17.29,3.77,5.44,348.9,28.4,141.5,12.42,24.76,32.2,Low
145.2,1001.8,20.6,3.22,Forest,Residuum,45.99,47.44,6.57,5.37,5.51,622.1,28.8,197.8,20.74,35.79,61.0,High
27.8,967.3,20.3,0.05,Wetland,Glacial Till,19.76,54.37,25.87,6.89,5.42,653.9,40.6,125.1,14.31,23.37,70.0,High
130.3,769.6,14.7,0.44,Cropland,Residuum,36.78,55.27,7.96,3.37,4.88,362.5,19.1,138.0,15.94,22.13,26.7,Low
116.5,994.2,17.2,8.24,Cropland,Residuum,35.83,57.41,6.76,1.99,5.15,144.0,10.4,154.7,11.11,21.93,6.5,Low
115.6,813.3,28.0,7.38,Grassland,Alluvium,34.86,44.89,20.25,2.95,4.96,310.4,15.7,132.1,13.92,21.38,13.7,Low
126.7,882.1,12.3,12.33,Forest,Loess,41.28,44.35,14.37,4.51,5.65,444.9,24.7,167.9,16.63,29.25,62.0,High
114.2,1368.4,27.7,9.64,Grassland,Alluvium,36.94,46.49,16.57,5.88,4.12,555.5,29.0,185.0,18.87,28.46,45.0,Medium
93.9,1285.1,16.1,5.75,Forest,Alluvium,35.34,62.75,1.92,6.7,4.69,606.1,11.7,95.9,19.09,33.09,52.3,Medium
19.7,625.1,26.0,0.27,Grassland,Residuum,22.76,54.9,22.34,5.05,6.04,441.8,23.2,137.6,13.67,19.46,40.5,Medium
4.9,1157.4,9.6,7.64,Cropland,Residuum,18.9,69.67,11.43,8.66,4.84,840.0,40.1,76.1,16.56,27.66,71.9,High
138.1,1152.8,21.5,9.34,Cropland,Alluvium,45.27,37.5,17.23,4.01,4.68,418.3,16.6,196.3,21.03,27.81,45.1,Medium
92.5,662.9,13.6,8.02,Forest,Loess,29.24,47.98,22.78,5.3,6.01,495.9,31.0,116.3,13.57,23.72,47.6,Medium
119.5,1154.7,9.5,3.55,Grassland,Loess,43.15,42.15,14.7,3.98,5.52,395.3,24.1,130.5,22.33,26.95,42.8,Medium
72.2,1334.5,19.3,1.33,Grassland,Alluvium,35.64,45.33,19.04,5.3,4.04,501.1,27.3,163.7,22.82,28.64,31.5,Low
17.6,669.4,24.1,9.33,Cropland,Residuum,18.6,58.16,23.24,5.28,5.73,507.2,16.5,117.9,6.68,21.29,57.0,Medium
18.8,720.6,12.9,6.49,Cropland,Loess,11.57,59.38,29.04,6.49,6.48,604.7,20.2,70.2,13.84,19.96,58.0,Medium
102.8,1204.4,9.0,19.75,Cropland,Residuum,32.6,47.16,20.25,5.54,5.08,527.4,22.3,108.7,21.62,26.09,42.3,Medium
64.5,1017.9,17.4,0.85,Grassland,Residuum,32.72,58.95,8.32,6.96,5.1,823.0,12.5,137.7,18.08,29.62,61.2,High
30.1,1087.9,17.5,1.28,Cropland,Residuum,28.16,61.86,9.99,7.03,5.29,686.8,23.1,102.4,18.28,29.23,56.7,Medium
73.7,1035.1,21.3,1.19,Grassland,Loess,39.25,54.11,6.64,3.21,5.57,343.6,20.9,124.6,18.9,26.26,31.4,Low
9.6,1047.7,23.7,7.86,Grassland,Glacial Till,17.99,63.25,18.76,7.12,5.61,702.4,40.3,113.1,9.15,17.66,46.1,Medium
87.3,618.4,17.6,1.03,Cropland,Loess,36.69,50.38,12.93,3.19,4.96,287.1,20.9,121.4,12.81,22.66,23.8,Low
40.3,1211.8,29.1,0.34,Forest,Alluvium,27.05,52.14,20.81,6.28,4.01,673.9,26.3,139.6,12.21,24.9,45.5,Medium
119.6,1242.4,19.3,32.72,Cropland,Residuum,38.31,43.21,18.48,4.07,5.24,369.2,29.1,187.6,22.08,27.12,44.3,Medium
46.6,892.7,15.9,0.13,Grassland,Glacial Till,30.32,55.5,14.18,5.45,4.71,581.4,13.5,131.2,13.55,24.96,38.7,Low
68.3,939.1,8.3,9.02,Forest,Alluvium,24.75,49.35,25.9,5.54,5.39,506.0,21.4,126.0,14.32,24.21,41.3,Medium
1.7,567.2,16.4,2.27,Cropland,Glacial Till,15.55,55.48,28.96,6.6,5.77,569.1,44.8,154.6,11.76,18.69,59.3,Medium
10.9,1078.6,16.0,9.21,Grassland,Glacial Till,19.47,66.21,14.32,6.12,4.68,603.1,21.7,82.3,10.99,22.13,32.7,Low
58.9,1093.0,23.8,4.04,Cropland,Alluvium,32.8,63.36,3.84,6.05,5.14,508.4,32.1,171.0,14.57,29.26,54.8,Medium
72.0,934.5,20.8,11.6,Cropland,Glacial Till,27.22,57.39,15.39,7.03,5.5,699.8,33.4,157.2,13.7,24.06,52.9,Medium
90.0,1231.1,10.9,13.03,Forest,Residuum,33.18,58.39,8.43,5.51,5.81,452.0,11.7,162.6,12.01,31.53,58.0,Medium
43.7,866.5,19.0,0.05,Forest,Glacial Till,31.73,51.07,17.2,6.45,5.19,593.6,26.5,171.8,13.92,30.21,62.6,High
104.2,1091.2,22.0,0.39,Grassland,Residuum,39.33,40.34,20.33,2.68,5.68,168.3,19.4,157.5,12.48,23.32,20.0,Low
129.0,695.1,27.2,1.44,Forest,Residuum,42.37,50.37,7.26,3.64,5.73,515.0,22.7,144.1,13.26,25.05,48.8,Medium
117.0,944.1,23.3,5.53,Forest,Loess,37.55,52.76,9.69,5.34,5.15,408.5,15.9,178.0,18.85,27.77,43.6,Medium
5.9,906.4,22.6,10.96,Grassland,Loess,22.78,57.9,19.32,7.34,5.94,697.7,18.2,149.4,13.82,25.83,59.5,Medium
72.1,1006.3,18.4,3.08,Cropland,Alluvium,29.26,52.45,18.29,5.54,5.37,594.7,18.9,160.3,13.68,25.68,39.1,Low
15.7,857.6,20.3,4.67,Wetland,Residuum,17.03,66.4,16.56,9.72,5.33,985.6,29.4,113.2,9.8,31.08,86.6,High
36.3,917.1,25.5,1.04,Wetland,Alluvium,31.27,46.89,21.84,10.44,5.36,1043.2,41.0,126.6,12.54,35.05,90.9,High
148.0,1156.5,10.0,8.17,Forest,Residuum,43.88,41.22,14.9,6.38,4.57,587.3,37.2,170.9,21.27,34.27,64.7,High
21.4,840.8,15.9,17.11,Forest,Residuum,22.35,51.66,25.99,6.89,4.93,735.9,35.4,143.1,21.47,21.95,59.3,Medium
74.8,548.4,13.4,1.56,Grassland,Residuum,31.07,53.42,15.51,3.53,6.16,390.2,27.6,159.3,16.6,20.57,37.7,Low
92.7,1387.4,20.3,3.41,Cropland,Residuum,39.53,41.73,18.74,5.32,4.41,518.2,12.4,144.2,22.89,29.71,50.8,Medium
105.4,1295.4,25.4,0.45,Forest,Alluvium,35.1,46.59,18.31,4.98,4.62,487.9,16.9,152.6,20.76,27.64,43.0,Medium
83.9,626.9,14.4,4.1,Grassland,Alluvium,29.12,49.75,21.13,4.94,5.8,451.0,24.2,98.8,9.11,21.97,20.5,Low
1.5,1122.4,3.7,3.49,Forest,Alluvium,20.92,56.93,22.15,7.92,5.05,697.5,21.3,142.5,12.04,25.16,57.3,Medium
49.0,824.3,15.5,0.78,Grassland,Residuum,31.1,43.97,24.93,5.74,4.65,620.0,26.3,117.5,16.33,28.98,40.5,Medium
77.7,1015.9,23.5,2.92,Forest,Glacial Till,39.5,48.8,11.7,6.62,5.92,707.8,31.5,176.5,16.37,34.0,68.6,High
13.2,1023.6,21.2,2.03,Forest,Alluvium,19.2,66.92,13.87,7.59,5.13,667.8,30.2,84.9,14.37,24.99,57.0,Medium
52.6,891.4,20.6,3.69,Forest,Glacial Till,30.08,54.27,15.65,5.69,5.36,531.1,31.2,160.5,18.9,21.01,51.8,Medium
5.0,754.1,16.3,4.41,Wetland,Loess,19.46,68.54,11.99,10.17,5.98,957.6,25.0,126.1,9.76,35.14,94.0,High
11.8,777.4,10.3,0.04,Grassland,Loess,23.73,64.95,11.32,5.34,5.85,505.7,30.8,100.7,10.61,21.86,55.5,Medium
59.5,721.0,21.1,7.16,Grassland,Loess,26.86,59.89,13.25,4.85,6.2,464.4,17.6,143.6,6.02,21.64,51.0,Medium
19.9,742.0,13.0,6.24,Cropland,Glacial Till,10.53,64.65,24.81,6.43,5.96,668.0,18.0,78.1,9.86,17.21,56.2,Medium
85.1,933.2,31.1,2.28,Cropland,Alluvium,33.1,51.93,14.97,4.51,5.56,383.3,25.5,158.3,12.07,25.11,43.5,Medium
103.4,771.1,21.4,0.27,Forest,Residuum,31.15,57.45,11.4,5.04,6.12,428.4,33.0,129.2,11.45,25.38,59.0,Medium
120.1,1120.5,14.5,7.03,Cropland,Loess,39.79,45.77,14.44,5.15,5.66,563.1,26.5,112.2,22.38,30.61,51.9,Medium
30.0,1321.8,14.3,15.52,Cropland,Residuum,27.75,43.44,28.81,7.29,4.54,664.9,24.4,107.4,22.79,25.95,50.4,Medium
25.1,805.0,17.4,1.37,Cropland,Glacial Till,22.92,60.35,16.73,5.99,5.03,493.2,25.3,108.7,9.72,22.27,31.2,Low
15.7,1009.9,16.6,1.95,Forest,Alluvium,26.85,48.45,24.7,7.44,5.92,677.6,28.3,164.4,14.44,31.77,78.6,High
95.5,1074.9,24.7,1.02,Wetland,Loess,39.09,42.73,18.18,6.79,5.17,624.9,15.5,178.7,17.28,32.29,58.9,Medium
106.0,1068.0,19.1,4.3,Forest,Residuum,33.19,51.75,15.06,6.15,4.76,677.7,12.7,182.8,13.3,27.51,70.8,High
4.7,969.0,13.6,0.84,Wetland,Residuum,10.1,63.87,26.02,9.26,4.28,935.0,26.6,137.5,8.02,22.1,64.9,High
140.4,1135.7,29.3,2.2,Forest,Residuum,46.73,35.83,17.44,5.06,5.07,550.0,21.9,157.0,17.55,32.68,51.1,Medium
7.8,1070.6,18.3,5.97,Cropland,Loess,19.3,60.38,20.32,7.23,5.37,736.0,25.8,108.6,15.17,25.93,65.6,High
81.2,640.6,22.6,4.11,Cropland,Glacial Till,24.96,62.07,12.97,3.93,5.08,430.1,24.6,110.5,10.77,21.23,26.5,Low
106.4,1167.3,14.4,2.44,Cropland,Residuum,33.49,44.81,21.7,5.6,5.08,490.4,20.5,125.3,20.66,26.31,46.2,Medium
130.6,1171.8,20.2,2.73,Cropland,Glacial Till,41.69,54.71,3.61,3.69,4.79,338.5,22.7,111.2,16.15,27.23,29.8,Low
107.1,759.2,19.9,4.13,Cropland,Residuum,34.17,41.85,23.99,4.56,6.81,373.5,21.4,141.6,11.88,28.29,45.4,Medium
